# input_address,,center_lat,40.7128,center_lon,-74.006,utm_zone,32618,bbox_wgs84,"[40.70834714, -74.01198527, 40.71725254, -74.00001394]",tagset_hash,93907903a35866088c5fb64bf40995acdb41bd818110628c364182d312d96954,overpass_url,https://overpass-api.de/api/interpreter,osm_base_ts,2025-09-22T13:36:16Z,id_list_sha256,1ebe597012d0e4e5514920f32c9e79d078f8680c504f4d2235eb4fc595963b44
type,id,lat,lon,name
way,1238175787,40.71163910,-74.00068170,N/A
way,1238175791,40.71157450,-74.00076420,N/A
way,1238175792,40.71151260,-74.00075040,N/A
way,1238175793,40.71144440,-74.00072820,N/A
way,1238175794,40.71137960,-74.00069900,N/A
way,1238175795,40.71132010,-74.00066250,N/A
way,1238175796,40.71126040,-74.00061300,N/A
way,1238175797,40.71120770,-74.00055820,N/A
way,1238175801,40.71142490,-74.00026880,N/A
way,1238175803,40.71139880,-74.00062150,N/A
way,1238347017,40.71085400,-74.00201000,N/A
way,1238347018,40.71079150,-74.00195490,N/A
way,1238347019,40.71044240,-74.00117080,N/A
way,1238347020,40.71059530,-74.00114540,N/A
way,1238347021,40.71069760,-74.00107020,N/A
way,1238347022,40.71056320,-74.00136750,N/A
way,1238347023,40.71045290,-74.00129630,N/A
way,1238353785,40.71554990,-74.00278420,N/A
way,1238353786,40.71550550,-74.00269040,N/A
way,1238497052,40.71446460,-74.00036050,N/A
way,1238497063,40.71451290,-74.00028290,N/A
way,1238497067,40.71482600,-74.00014380,N/A
way,1238497068,40.71482670,-74.00022900,N/A
way,1238497070,40.71487580,-74.00025150,N/A
way,1238497071,40.71482220,-74.00031050,N/A
way,1238497075,40.71511360,-74.00041190,N/A
way,1238497077,40.71551330,-74.00033800,N/A
way,1238497081,40.71527030,-74.00056130,N/A
way,1238497085,40.71540570,-74.00057070,N/A
way,1238497091,40.71552040,-74.00038070,N/A
way,1238497092,40.71567580,-74.00033890,N/A
way,1238497093,40.71581190,-74.00011720,N/A
way,1238497095,40.71556570,-74.00016070,N/A
way,1238497098,40.71568160,-74.00010910,N/A
way,1238497103,40.71578770,-74.00003520,N/A
way,1238497111,40.71585320,-74.00001070,N/A
way,1238497112,40.71586480,-74.00009650,N/A
way,1238497137,40.71602100,-73.99991410,N/A
way,1238497147,40.71600130,-74.00011870,N/A
way,1238497149,40.71592650,-73.99999500,N/A
way,1238497170,40.71483620,-73.99999100,N/A
way,1238497178,40.71451730,-74.00019870,N/A
way,1238497179,40.71452070,-74.00010700,N/A
way,1238497180,40.71452500,-74.00002260,N/A
way,1238497186,40.71456270,-74.00013910,N/A
way,1238497187,40.71463720,-74.00014670,N/A
way,1238497188,40.71469620,-74.00015060,N/A
way,1238497198,40.71557300,-74.00050460,N/A
way,1238497199,40.71563260,-74.00046130,N/A
way,1238653619,40.71726470,-74.00423740,91 Leonard
way,1238661679,40.71457040,-74.00371040,N/A
way,1238661680,40.71450030,-74.00368770,N/A
way,1238661681,40.71452260,-74.00356880,N/A
way,1238661682,40.71442600,-74.00359920,N/A
way,1238661683,40.71446320,-74.00348090,N/A
way,1238661684,40.71437570,-74.00351650,N/A
way,1238661689,40.71488500,-74.00410660,N/A
way,1238661695,40.71510010,-74.00459490,N/A
way,1238661708,40.71522140,-74.00472250,N/A
way,1238675854,40.71606040,-74.00585670,N/A
way,1238675856,40.71600740,-74.00571610,N/A
way,1238675858,40.71609790,-74.00579450,N/A
way,1238675859,40.71606190,-74.00571660,N/A
way,1238675860,40.71602700,-74.00563820,N/A
way,1238675861,40.71599120,-74.00556090,N/A
way,1238675867,40.71593190,-74.00558910,N/A
way,1238675875,40.71587660,-74.00641460,N/A
way,1238675877,40.71579410,-74.00638800,N/A
way,1238675880,40.71574580,-74.00638720,N/A
way,1238675881,40.71571070,-74.00630970,N/A
way,1238675882,40.71567660,-74.00623340,N/A
way,1238675883,40.71564290,-74.00615780,N/A
way,1238675884,40.71560520,-74.00607690,N/A
way,1238675885,40.71557110,-74.00600390,N/A
way,1238675890,40.71572340,-74.00622830,N/A
way,1238675900,40.71587440,-74.00618220,N/A
way,1238675902,40.71579210,-74.00627690,N/A
way,1238675920,40.71573290,-74.00610630,N/A
way,1238675924,40.71569740,-74.00599450,N/A
way,1238675928,40.71567120,-74.00592090,N/A
way,1238675937,40.71581830,-74.00518150,N/A
way,1238675938,40.71585130,-74.00525550,N/A
way,1239703542,40.71582160,-74.00974100,N/A
way,1239703543,40.71589830,-74.00991090,N/A
way,1239703544,40.71608240,-74.01032160,N/A
way,1239703545,40.71616840,-74.01051740,N/A
way,1239703546,40.71643220,-74.01082590,N/A
way,1239703547,40.71649600,-74.01080930,N/A
way,1239703548,40.71663360,-74.01077210,N/A
way,1239703549,40.71671720,-74.01075370,N/A
way,1247773069,40.71646480,-74.00126280,N/A
way,1247773070,40.71655820,-74.00119550,N/A
way,1247773071,40.71665370,-74.00112770,N/A
way,1247773072,40.71673910,-74.00106510,N/A
way,1247773073,40.71682450,-74.00100380,N/A
way,1247773076,40.71636830,-74.00140740,N/A
way,1247773077,40.71630280,-74.00146100,N/A
way,1247773078,40.71623020,-74.00152070,N/A
way,1247773090,40.71625290,-74.00174970,N/A
way,1247953833,40.71594470,-74.00178980,N/A
way,1247953834,40.71602500,-74.00195530,N/A
way,1247953835,40.71610580,-74.00212120,N/A
way,1247953838,40.71618090,-74.00227560,N/A
way,1247953840,40.71679030,-74.00190290,N/A
way,1247953841,40.71687030,-74.00183490,N/A
way,1247953842,40.71694940,-74.00176500,N/A
way,1247953843,40.71703730,-74.00168890,N/A
way,1247953844,40.71713160,-74.00160810,N/A
way,1247953851,40.71707170,-74.00082380,N/A
way,1332936067,40.70927610,-74.00316790,N/A
way,1339769176,40.71513120,-74.01164950,89 Murray
way,1357571337,40.71498370,-74.00889800,Philip Williams Posters
relation,364630,40.79578280,-73.95668460,NYCS - 1 Train: South Ferry → Van Cortlandt Park–242nd Street
relation,366773,40.69898670,-73.90580360,NYCS - Z Train (pm rush): Broad Street → Jamaica Center–Parsons/Archer
relation,366775,40.75694410,-73.94042930,NYCS - C Train: Euclid Avenue → 168th Street
relation,366776,40.73156150,-73.90521780,NYCS - E Train: World Trade Center → Jamaica Center–Parsons/Archer
relation,366778,40.76561510,-73.93426170,NYCS - 5 Train (am rush): Nereid Avenue → Flatbush Avenue–Brooklyn College
relation,366782,40.69898670,-73.90580360,NYCS - J Train: Broad Street → Jamaica Center–Parsons/Archer
relation,366783,40.76797820,-73.93020880,NYCS - 2 Train: Wakefield–241st Street → Flatbush Avenue–Brooklyn College
relation,366784,40.74264560,-73.94669270,NYCS - 3 Train: New Lots Avenue → Harlem–148th Street
relation,366785,40.77779660,-73.94639470,NYCS - 4 Train: Crown Heights–Utica Avenue → Woodlawn
relation,2624106,40.71355550,-73.99688740,NYCB - M22 Battery Park City --> Lower East Side
relation,2632934,40.75247530,-73.97270230,Bus M15: East Harlem → South Ferry
relation,2632935,40.73772410,-73.99841630,NYCB - M20 Lincoln Center --> South Ferry
relation,2632957,40.75774990,-73.97270210,NYCB - M103 East Harlem --> City Hall
relation,2632958,40.72496150,-73.99566700,NYCB - M9 Battery Park City --> Kips Bay
relation,3443537,40.68812790,-74.06759900,NJTB - 120 - Bayonne to Downtown New York
relation,3443538,40.68863270,-74.06773430,NJTB - 120 - Downtown New York to Bayonne
relation,6564658,40.70965790,-74.00766440,"Fulton Street (A,C)"
relation,6647127,40.71390250,-74.00879390,"Chambers Street (A,C)"
relation,6859237,40.72882950,-73.99719660,NYCB - M55 Midtown --> SI Ferry Terminal
relation,7082923,40.71073800,-74.01025700,"Cortlandt Street (R,W)"
relation,7082924,40.71031790,-74.01119780,Church Street/Cortland Street
relation,7082925,40.70994690,-74.01143170,Church Street/Liberty Street
relation,7082954,40.71130180,-74.00882120,Broadway/Vesey Street
relation,7085249,40.71250660,-74.00775390,Broadway/Park Place
relation,7085250,40.71201630,-74.00818650,Broadway/Barclay Street
relation,7085302,40.71381540,-74.00666860,Broadway/Warren Street
relation,7085303,40.71334030,-74.00700990,"City Hall (R,W)"
relation,7085304,40.71285550,-74.00746090,Broadway/Murray Street
relation,7085323,40.71493180,-74.00573550,Broadway/Reade Street
relation,7085324,40.71394650,-74.00655150,Broadway/Chambers Street
relation,7106251,40.71612080,-74.00471780,Broadway/Worth Street
relation,7106252,40.71566750,-74.00512610,Broadway/Thomas Street
relation,7575713,40.76797820,-73.93020880,NYCS - 2 Train (late nights): Wakefield–241st Street → Flatbush Avenue–Brooklyn College
relation,7837590,40.69904650,-73.90587060,NYCS - Z Train (am rush): Jamaica Center–Parsons/Archer → Broad Street
relation,7943796,40.70752750,-74.01112150,"Wall Street (4,5)"
relation,7946005,40.71278040,-74.00982250,World Trade Center (E)
relation,7946006,40.71332060,-74.00885050,"Park Place (2,3)"
relation,7974745,40.71158640,-74.01056120,WTC Cortlandt (1)
relation,8285582,40.72444500,-73.94232590,NYCB - QM25
relation,8285593,40.72524230,-73.92730160,NYCB - QM11
relation,8285596,40.73389320,-73.86342890,NYCB - QM8
relation,8285597,40.72582910,-73.89804520,NYCB - QM7
relation,8286038,40.80852440,-73.95873790,NYCB - BxM18
relation,8288676,40.66772970,-73.99762720,NYCB - X28
relation,8288678,40.68705170,-74.00660470,NYCB - X27
relation,8288682,40.69634060,-73.95192270,NYCB - BM2
relation,8288683,40.68371610,-73.96155240,NYCB - BM1
relation,8297988,40.62782110,-74.08351540,NYCB - SIM5
relation,8297992,40.63894070,-74.05612680,NYCB - X3
relation,8297994,40.63147500,-74.08351540,NYCB - SIM1
relation,8298160,40.68603780,-74.06940620,NYCB - X12
relation,8298161,40.65157540,-74.09851750,NYCB - X11
relation,8298162,40.68234490,-74.06441490,NYCB - X10
relation,8298230,40.63666050,-74.08351540,NYCB - X15
relation,8298334,40.62570770,-74.10150200,NYCB - X19
relation,8298336,40.63679130,-74.08678600,NYCB - X17A
relation,8298337,40.65525150,-74.08502940,NYCB - SIM4C
relation,9104444,40.75242440,-73.97214060,Bus M15-SBS: South Ferry → East Harlem
relation,9152579,40.75247970,-73.97322160,Bus M15-SBS: East Harlem → South Ferry
relation,9316133,40.75235990,-73.97165670,Bus M15: South Ferry → East Harlem
relation,9651535,40.79577740,-73.95671370,NYCS - 1 Train: Van Cortlandt Park–242nd Street → South Ferry
relation,9655654,40.71560030,-74.00915890,"Chambers Street (1,2,3)"
relation,9655662,40.76796240,-73.93014120,NYCS - 2 Train (late nights): Flatbush Avenue–Brooklyn College → Wakefield–241st Street
relation,9655663,40.76796240,-73.93014120,NYCS - 2 Train: Flatbush Avenue–Brooklyn College → Wakefield–241st Street
relation,9663806,40.74260600,-73.94672310,NYCS - 3 Train: Harlem–148th Street → New Lots Avenue
relation,9677107,40.77779580,-73.94642330,NYCS - 4 Train: Woodlawn → Crown Heights–Utica Avenue
relation,9682648,40.76057760,-73.92248480,NYCS - 5 Train: Flatbush Avenue–Brooklyn College → Eastchester–Dyre Avenue
relation,9682649,40.76057560,-73.92251260,NYCS - 5 Train: Eastchester–Dyre Avenue → Flatbush Avenue–Brooklyn College
relation,9682650,40.76559520,-73.93416120,NYCS - 5 Train (pm rush): Flatbush Avenue–Brooklyn College → Nereid Avenue
relation,9699135,40.78265290,-73.91609560,NYCS - 6 Train: Pelham Bay Park → Brooklyn Bridge–City Hall
relation,9699136,40.78260990,-73.91605340,NYCS - 6 Train: Brooklyn Bridge–City Hall → Pelham Bay Park
relation,9699150,40.73913790,-73.96269290,NYCS - W Train: Astoria–Ditmars Boulevard → Whitehall Street–South Ferry
relation,9709546,40.72925910,-73.88226190,NYCS - A Train: 207th Street–Inwood → Far Rockaway–Mott Avenue
relation,9712256,40.73912050,-73.96264100,NYCS - W Train: Whitehall Street–South Ferry → Astoria–Ditmars Boulevard
relation,9712343,40.69146910,-73.93730730,NYCS - R Train: Forest Hills–71st Avenue → Bay Ridge–95th Street
relation,9712344,40.69140650,-73.93733480,NYCS - R Train: Bay Ridge–95th Street → Forest Hills–71st Avenue
relation,9712348,40.67615420,-73.96602180,NYCS - N Train (late nights): Coney Island–Stillwell Avenue → Astoria–Ditmars Boulevard
relation,9720364,40.78265290,-73.91609560,NYCS - <6> Train (am rush): Pelham Bay Park → Brooklyn Bridge–City Hall
relation,9720365,40.78260990,-73.91605340,NYCS - <6> Train (pm rush): Brooklyn Bridge–City Hall → Pelham Bay Park
relation,9727208,40.77026230,-73.91730150,NYCS - A Train: Ozone Park–Lefferts Boulevard → 207th Street–Inwood
relation,9727209,40.72926770,-73.88225220,NYCS - A Train: Far Rockaway–Mott Avenue → 207th Street–Inwood
relation,9727210,40.72444210,-73.90966600,NYCS - A Train (am rush): Rockaway Park–Beach 116th Street → 207th Street–Inwood
relation,9727211,40.72446030,-73.90973580,NYCS - A Train (pm rush): 207th Street–Inwood → Rockaway Park–Beach 116th Street
relation,9727212,40.77025700,-73.91733070,NYCS - A Train: 207th Street–Inwood → Ozone Park–Lefferts Boulevard
relation,9747969,40.69902160,-73.90587060,NYCS - J Train: Jamaica Center–Parsons/Archer → Broad Street
relation,9767765,40.75690060,-73.94046560,NYCS - C Train: 168th Street → Euclid Avenue
relation,9769301,40.73162470,-73.90524400,NYCS - E Train: Jamaica Center–Parsons/Archer → World Trade Center
relation,9775885,40.71194730,-74.01190940,World Trade Center (PATH)
relation,9794675,40.71018160,-74.00801570,"Fulton Street (J,Z)"
relation,9794703,40.71038980,-74.00935070,"Fulton Street (4,5)"
relation,9794705,40.70964990,-74.00763040,"Fulton Street (2,3)"
relation,9795633,40.71299060,-74.00416330,"Brooklyn Bridge–City Hall (4,5,6,<6>)"
relation,9795634,40.71299060,-74.00406950,"Chambers Street (J,Z)"
relation,9830179,40.77395820,-73.94642330,NYCS - 4 Train (late nights): Woodlawn → New Lots Avenue
relation,9830180,40.77399270,-73.94639470,NYCS - 4 Train (late nights): New Lots Avenue → Woodlawn
relation,11077079,40.71452610,-74.00446400,African Burial Ground National Monument
relation,11241942,40.69898670,-73.90580360,NYCS - J Train (pm rush): Broad Street → Jamaica Center–Parsons/Archer
relation,11241943,40.69902160,-73.90587060,NYCS - J Train (am rush): Jamaica Center–Parsons/Archer → Broad Street
relation,11255826,40.79653940,-73.92244380,"NYCS - 5 Train (evenings, weekends): Eastchester–Dyre Avenue → Bowling Green"
relation,11255827,40.79664190,-73.92231750,"NYCS - 5 Train (evenings, weekends): Bowling Green → Eastchester–Dyre Avenue"
relation,11255830,40.76057760,-73.92248480,NYCS - 5 Train (pm rush): Flatbush Avenue–Brooklyn College → Eastchester–Dyre Avenue
relation,11255831,40.76057560,-73.92251260,NYCS - 5 Train (am rush): Eastchester–Dyre Avenue → Flatbush Avenue–Brooklyn College
relation,11255832,40.77779580,-73.94642330,NYCS - 4 Train (am rush): Woodlawn → Crown Heights–Utica Avenue
relation,11255833,40.77779660,-73.94639470,NYCS - 4 Train (pm rush): Crown Heights–Utica Avenue → Woodlawn
relation,11255871,40.72925910,-73.88226190,NYCS - A Train (late nights): 207th Street–Inwood → Far Rockaway–Mott Avenue
relation,11255872,40.72926770,-73.88225220,NYCS - A Train (late nights): Far Rockaway–Mott Avenue → 207th Street–Inwood
relation,11256037,40.69898670,-73.90580360,"NYCS - J Train (evenings, weekends): Broad Street → Jamaica Center–Parsons/Archer"
relation,11256044,40.73156150,-73.90521780,NYCS - E Train (late nights): World Trade Center → Jamaica Center–Parsons/Archer
relation,11256045,40.73162470,-73.90524400,NYCS - E Train (late nights): Jamaica Center–Parsons/Archer → World Trade Center
relation,11256046,40.73162470,-73.90524400,"NYCS - E Train (evenings, weekends): Jamaica Center–Parsons/Archer → World Trade Center"
relation,11256047,40.73156150,-73.90521780,"NYCS - E Train (evenings, weekends): World Trade Center → Jamaica Center–Parsons/Archer"
relation,11256102,40.67617700,-73.96610380,NYCS - N Train (late nights): Astoria–Ditmars Boulevard → Coney Island–Stillwell Avenue
relation,12286530,40.72882950,-73.99905670,NYCB - M55 SI Ferry Terminal --> Midtown
relation,12287159,40.71496900,-73.99688740,NYCB - M22 Lower East Side --> Battery Park City
relation,12287160,40.72470050,-73.99572500,NYCB - M9 Kips Bay --> Battery Park City
relation,12381963,40.75825990,-73.97163940,NYCB - M103 City Hall --> East Harlem
relation,12758078,40.60957490,-74.12383670,NYCB - SIM2 Tottenville --> Downtown
relation,13613032,40.71478060,-74.00236180,Thomas Paine Park
relation,14305607,40.67514070,-73.96832060,NYCB - BM4
relation,14305608,40.67547960,-73.96809210,NYCB - BM4
relation,14429181,40.60999760,-74.12367410,NYCB - SIM2 Downtown --> Tottenville
relation,14472920,40.68718480,-74.00698070,NYCB - X27
relation,14479411,40.66786280,-73.99838720,NYCB - X28
relation,14480145,40.80742940,-73.95871580,NYCB - BxM18
relation,14507859,40.67267330,-73.97394800,NYCB - BM3
relation,14507860,40.67267330,-73.97330490,NYCB - BM3
relation,14507861,40.67303860,-73.97379780,NYCB - BM3
relation,14534489,40.64817750,-73.97379780,NYCB - BM3
relation,14534490,40.64815110,-73.97394800,NYCB - BM3
relation,14534639,40.69600170,-73.95215100,NYCB - BM2
relation,14534642,40.67147960,-73.94719150,NYCB - BM2
relation,14534643,40.67147960,-73.94701080,NYCB - BM2
relation,14539864,40.65968200,-73.96178080,NYCB - BM1
relation,14539865,40.68420410,-73.96178080,NYCB - BM1
relation,14539867,40.65885500,-73.96155240,NYCB - BM1
relation,15039698,40.71318520,-74.01144480,Silverstein Family Park
relation,15051920,40.71088650,-74.01056760,Westfield World Trade Center
relation,15902634,40.71147320,-74.00294730,Brooklyn Banks
relation,17219798,40.65056540,-74.07252840,NYCB - SIM1C
relation,18619522,40.71144930,-74.00703790,33 Park Row
